id,life_stage,theme,summary,quote,emotion,values,sociological_note,type,institution,housing_promised,market_participation,collapse_context
1,Поступление и первый курс колледжа,Адаптация в новом районе и расширение круга общения,"Переход в колледж, знакомство с новым районом (Люблино), формирование новых компаний, смена привычного круга общения, первые попытки завести отношения.","Круг общения расширился, я уже всех и не вспомню. В турниках познакомился с товарищем, с которым до сих пор общаюсь, с Александром.","любопытство, воодушевление, легкая грусть по старому окружению","дружба, открытость новому, самостоятельность",Переход в колледж часто сопровождается сменой социальных связей и территориальной мобильностью. Молодежные компании формируются по территориальному и образовательному признаку.,эпизод,"колледж, район Люблино",False,False,
2,Первый-второй курс колледжа,Первая любовь и новые отношения,"Знакомство с Ириной, начало серьезных отношений, совместное времяпрепровождение, поездки друг к другу, знакомство с родителями девушки, особенности семейного контроля.","В общем, как нашел свою первую любовь. В конце первого курса в гости к ней тоже ездил. Отец у нее был такой серьезный, он работал сутки трое, поэтому пока его не было, была возможность приехать к ней погулять допоздна.","влюбленность, волнение, радость, легкая тревога","любовь, близость, доверие, самостоятельность","Первые серьезные отношения часто становятся важным этапом взросления, формируют опыт интимной близости и взаимодействия с родительским контролем.",узел,"семья девушки, колледж",False,False,
3,Второй курс колледжа,Изменение структуры досуга и компаний,"Переход от раздельных компаний мальчиков и девочек к смешанным, совместные праздники, новые форматы общения, усиление роли дома как места встреч.","То есть если раньше кучковались там мальчики с мальчиками, девочки с девочками, здесь уже прям целыми этими толпами. Дни рождения там где-то в кафе отмечать. Я в основном домой всегда приглашал.","радость, удовлетворение, ощущение взросления","дружба, гостеприимство, коллективизм","Смешивание гендерных компаний и переход к совместным праздникам отражает процесс взросления и социализации, а также изменение форм досуга у молодежи.",эпизод,"дом родителей, кафе",False,False,
4,Лето после первого курса,Проведение лета и углубление отношений,"Проведение почти всего лета в Жулебино, постоянное общение с девушкой, совместные поездки, формирование устойчивой пары.","Лето почти все я провел в Желебино. Каждый день туда ездил. Ну, период такой, как бы ты вот именно с этим человеком вдвоем хочешь побыть все время.","влюбленность, счастье, энтузиазм","любовь, преданность, романтика","Проведение лета с партнером — типичный опыт для молодежи, когда формируется опыт длительных романтических отношений и самостоятельного планирования досуга.",эпизод,район Жулебино,False,False,
5,Второй курс колледжа,Первый сексуальный опыт и взросление,"Появление возможности оставаться у девушки на ночь, первый сексуальный опыт, регулярные ночевки, ощущение взросления и самостоятельности.","Ну и, соответственно, вот так остался один раз на ночь. И первый раз был. И все остальное именно с этим человеком.","волнение, радость, ощущение взросления","интимность, доверие, самостоятельность","Первый сексуальный опыт часто связан с переходом к взрослой жизни, а также с изменением отношений с родителями и партнером.",перелом,семья девушки,False,False,
6,Второй-третий курс колледжа,Первые подработки и опыт самостоятельного заработка,"Первые подработки (блины, мелкие работы), осознание важности заработка, переход к более стабильной работе летом у матери на фирме, первые крупные траты.","Я на первом курсе ещё подрабатывал. Я подрабатывал, я устроился в Милинку... Потом периодически просто подрабатывал. И это первый курс был, да. И вот здесь я, получается, летом устроился.","гордость, самостоятельность, усталость","самостоятельность, трудолюбие, материальная независимость","Первые подработки — важный этап социализации, формируют опыт ответственности и самостоятельного распоряжения деньгами.",эпизод,"фирма матери, Милинка",False,True,
7,Третий курс колледжа,Переход на заочное обучение и начало трудовой деятельности,"Осознание важности стабильного дохода, перевод на заочное обучение ради работы, официальное трудоустройство, расширение круга общения через работу.","Короче, да, всё. Отучился где-то месяц, наверное, или первый вот этот вот триместр, и понял, что я буду учиться на заочном и пойду работать. Потому что когда пропал доход, я понял, что без него как-то не очень весело.","решимость, прагматизм, взросление","материальная независимость, ответственность, самостоятельность","Переход на заочное обучение ради работы — типичная стратегия для молодежи, стремящейся к финансовой самостоятельности.",перелом,"колледж (заочное), фирма матери",False,True,
8,Третий курс колледжа,Покупка первой машины,"Потребность в мобильности, оформление кредита, поддержка родителей, неудачная попытка купить новую машину, покупка подержанной Mazda 6, ощущение взрослости и самостоятельности.","Я взял кредит, кстати, в Сбербанке. На 300 тысяч, как сейчас помню, на 5 лет... Я пошел, думаю, дай посмотрю БУ. автомобиля. И не помню, на самую первую, которая у нас была... Я вот туда захожу, и вот просто прям первое, что мне бросается в глаза, это стоит полностью чёрная... Mazda, стёкла все тонированные...","восторг, гордость, азарт","самостоятельность, мобильность, материальное благополучие","Покупка первой машины — символ взросления и финансовой самостоятельности, часто сопровождается поддержкой семьи и кредитованием.",узел,"Сбербанк (кредит), авторынок",False,True,
1,Переход от студенчества к взрослой жизни,Поиск работы и смена места работы,"Респондент сталкивается с высокими расходами на обслуживание автомобиля и решает сменить работу, чтобы получать больше денег. Благодаря знакомству устраивается в компанию 'Автодок' на склад, где зарплата почти вдвое выше предыдущей.","И так я ушел с 19. 750. Я прям просто сразу матери позвонил, говорю, слушай, как мне... выйти одним днём, мне завтра надо в другое место.","решимость, воодушевление","финансовая самостоятельность, ответственность, готовность к переменам","Переход на более высокооплачиваемую работу часто становится первым шагом к самостоятельности у молодых людей, особенно в условиях экономической неопределенности.",перелом,рынок труда,,True,
2,"Молодость, ранняя взрослая жизнь",Создание семьи и брак,"На фоне улучшения финансового положения респондент делает предложение своей девушке, организует свадьбу с помощью родителей обеих сторон и переезжает жить к жене.","Я вот предложение сделал. Да. Сделал предложение. И летом, в июне, да, мы расписались, получается. Ну, как, всё по правилам.","радость, удовлетворение","семья, традиции, ответственность","Создание семьи часто сопровождается поддержкой родителей и следованием традиционным сценариям, что характерно для российских городских семей.",узел,семья,True,,
3,Начало совместной жизни,Жилищные условия после свадьбы,"После свадьбы молодая пара живет с родителями жены в двухкомнатной квартире, разделяя пространство.","Двушка, получается, в одной комнате родители, в другой мы.","принятие, адаптация","семейственность, компромисс",Совместное проживание с родителями после свадьбы — распространенная практика среди молодых семей в России из-за жилищных ограничений.,эпизод,семья,True,,
4,Ранняя взрослая жизнь,Получение водительских прав и отношение к формальным институтам,"Респондент покупает водительские права, не сдавая экзамен, используя связи и финансовые возможности.","Я пришел, просто 30 тысяч, вот как сейчас помню, отдал, это когда уже на новой работе.","уверенность, прагматизм","практичность, рациональность",Покупка документов вместо прохождения официальных процедур отражает недоверие к формальным институтам и распространенность неформальных практик.,эпизод,государство,,True,
5,Переход от образования к работе,Завершение образования и отношение к диплому,"Не сдав один экзамен, респондент покупает диплом, считая это оправданным, так как почти полностью прошёл обучение.","Я купил его, всё с печатью, официальный, просто елестре, или как это там правильно, он есть, числится, я человек, который его закончил, и всё.","оправданность, спокойствие","прагматизм, результативность",Покупка диплома — индикатор девальвации формального образования и ориентации на практические результаты.,эпизод,образование,,,
6,Ранняя карьера,Карьерный рост и профессиональное развитие,"Респондент за 9 лет проходит путь от кладовщика до руководителя склада, отмечая рост зарплаты и расширение обязанностей.","Если так брать автодок, это где-то 9 лет моей жизни я прорабатывал там. от кладовщика до руководителя склада наличия.","гордость, удовлетворение","трудолюбие, профессионализм, стабильность",Долгосрочная работа в одной компании с карьерным ростом — пример успешной адаптации к рынку труда и ориентации на стабильность.,узел,рынок труда,,True,
7,Семейная жизнь,Финансовые отношения в семье,"Во время учебы жены респондент обеспечивает семью, не требуя от супруги вклада в общий бюджет, все расходы берет на себя.","Я ей сразу сказал, что тебе не надо не работать ничего, потому что такой зарплаты хватает более, чем еще и остается.","уверенность, забота","ответственность, поддержка, традиционные роли",Модель семьи с одним кормильцем и поддержкой образования жены отражает традиционные гендерные установки.,декларация,семья,,,
8,Кризис в браке,Конфликт и разрыв отношений,"После двух лет брака отношения ухудшаются, жена просит респондента пожить отдельно, вскоре выясняется её измена, что становится причиной развода.","Ну да, потому что месяца два, наверное, она там думала. Я говорю, надо уже решать. Мы как-то странно живем для людей, которые в браке.","разочарование, обида, решимость","верность, честность, самоуважение","Измена и разрыв брака — частый кризисный момент, после которого респонденты часто пересматривают свои ценности и жизненные приоритеты.",перелом,семья,,,
9,Постразводный период,Развод и раздел имущества,"Респондент оставляет бывшей жене машину, чтобы избежать конфликтов, и забирает только кота, которого очень хотел.","Я, в общем, в итоге привез эту машину туда, оставил ей ключи. Мазду? Да. Сказал, что мне ничего не надо, и все, подаем на развод.","отстраненность, внутреннее спокойствие","достоинство, минимизация конфликтов",Стремление избежать имущественных споров после развода — стратегия сохранения собственного достоинства и эмоционального баланса.,эпизод,,False,False,
10,Постразводный период,Возвращение к прежнему кругу общения,"После развода респондент возвращается к родителям, возобновляет старые дружеские связи, посещает встречу одноклассников.","В итоге как раз я кота домой закинул, сюда уже к родителям, и пошёл навстречу, там вот со всеми пообщался, конечно, ну да, весело у всех своя жизнь, всё.","ностальгия, легкая грусть, принятие","дружба, поддержка, возвращение к истокам",Возвращение к родительскому дому и старым друзьям после развода — типичная стратегия восстановления социальной поддержки.,эпизод,"семья, дружеская сеть",,,
11,"Постразводный период, новый этап",Знакомство с новыми людьми и начало новых отношений,"Респондент через друга попадает в новую компанию, где знакомится с девушкой, что намекает на возможное начало новых отношений.","Он пригласил как бы в кафе пойти там. Он со своей девушкой был. Вот. Я говорю, а что? Я говорю, мне там сидеть с вами, то есть, ну, вдвоем. У нас, типа, есть там подруга.","интерес, открытость к новому","дружба, открытость, поиск новых связей",Период после развода часто сопровождается расширением круга общения и поиском новых отношений.,эпизод,дружеская сеть,,,
1,"Период после развода, начало новых отношений",Знакомство с будущей женой и начало отношений,"После получения свидетельства о разводе респондент знакомится с новой девушкой, начинает с ней встречаться. Совместная поездка на футбол становится первым совместным опытом, который сближает их.","Ну, такси вызвал. Доехали оттуда до дома. Потом, естественно, номер спросил. Вот. И на следующий день уже написал.","Интерес, легкая неуверенность, новизна","Открытость новому, стремление к отношениям, спонтанность",Переходный этап после развода часто сопровождается поиском новых социальных связей и попыткой построить новые отношения. Совместные активности (поездка на футбол) выступают катализатором сближения.,эпизод,личные отношения,,,
2,"Начало совместной жизни, формирование семьи","Быстрое развитие отношений, беременность и брак","Отношения быстро развиваются: совместные поездки, беременность девушки, решение о браке без пышной свадьбы. Респондент подчеркивает важность официального оформления отношений в связи с беременностью.","Ну, предложение пришлось сделать, что делать. Для меня как-то просто неправильно, если, ну, такая ситуация произошла.","Сдержанная ответственность, легкое удивление","Ответственность, традиционные семейные нормы, минимализм","Беременность часто становится триггером для официального оформления отношений. Решение о браке принимается скорее из чувства долга и соответствия социальным ожиданиям, чем из романтических побуждений.",узел,,False,,
3,"Рождение первого ребенка, адаптация к отцовству",Первые месяцы отцовства и совместной жизни,"Рождение первого сына становится для респондента испытанием: бессонные ночи, усталость, неопределенность. Семья живет с родителями жены, что создает дополнительные бытовые сложности.","Я всё, что помню, это, конечно, бессонные ночи, жутко, усталость и работа плюс вот это всё, оно какое-то такое даёт, ну, выматывает, можно сказать.","Усталость, тревога, неопределенность","Семья, забота о детях, трудолюбие","Молодые семьи часто сталкиваются с трудностями адаптации к родительству, особенно при отсутствии собственного жилья и необходимости жить с родственниками.",эпизод,семья,False,,
4,"Рождение второго ребенка, нарастание семейных трудностей",Появление второго ребенка и начало разногласий,"Второй ребенок появляется неожиданно, несмотря на попытки планирования. Семейные отношения начинают ухудшаться: появляются разногласия, недоверие, проблемы со здоровьем у детей, усиливается бытовая нагрузка.",С рождением второго начались какие-то проблемы. Привыкли в мою сторону и так далее.,"Раздражение, усталость, растерянность","Ответственность, честность, забота о семье","Появление второго ребенка часто усиливает стресс в семье, особенно при наличии бытовых и финансовых трудностей. Недостаток поддержки и усталость могут приводить к конфликтам.",перелом,семья,,,
5,"Переезд в отдельное жилье, попытки улучшить быт",Получение отдельного жилья и улучшение материального положения,"Семья переезжает в отдельную квартиру, которую освобождают родственники жены. Респондент делает ремонт, покупает машину, начинает заниматься бизнесом с запчастями из Китая, что временно улучшает финансовое положение.","Я взял кредит, купил на 400 тысяч запчасти в Китае, так, что за месяц я, грубо говоря, вернул себе где-то миллион двести.","Гордость, удовлетворение, надежда","Самостоятельность, предпринимательство, забота о семье",Получение отдельного жилья часто становится важным этапом в становлении семьи. Экономическая активность респондента свидетельствует о стремлении к финансовой независимости.,узел,"семья, рынок",True,True,
6,"Ухудшение семейных отношений, попытки сохранить семью","Конфликты, отчуждение и попытки обращения к психологу","Несмотря на улучшение материального положения, отношения в семье ухудшаются: частые ссоры, отчуждение, попытки обращения к психологу не приводят к результату. Жена подает на алименты, несмотря на сохранение брака.","Она просто, будучи даже в браке, она подаёт на алименты. Но приезжать в компанию мы еще не разведены.","Разочарование, усталость, недоумение","Справедливость, честность, желание разобраться","Даже при наличии материальных ресурсов эмоциональные и психологические проблемы могут привести к распаду семьи. Обращение к психологу становится попыткой сохранить отношения, но не всегда оказывается эффективным.",перелом,"семья, психологическая помощь",,,
7,Развод и разрыв отношений,"Развод, борьба за общение с детьми, отчуждение","После нескольких попыток развода и примирения, брак окончательно распадается. Жена ограничивает общение респондента с детьми, появляются новые партнеры у бывшей жены, отношения с детьми постепенно прекращаются.","Я звоню, что я приеду, у меня вот выходной и так далее. Мы не дома. Напиши, когда дома будешь. Молчай неделю-две. Я пишу, говорю, когда приехать. Я могу взять выходной. Мне это не сложно. В моей ситуации сейчас я могу это сделать. Человек, который уже работает там очень давно, который... Грубо говоря, мне это было не проблемой. Я не знаю. Я уж потом приезжаю сам. Их нету. Ну, короче, получилось так, что в итоге я, честно говоря, даже не знаю, где они живут сейчас.","Боль, отчаяние, бессилие","Родительство, желание быть с детьми, справедливость",Развод часто сопровождается конфликтами по поводу опеки и общения с детьми. Новые партнеры бывших супругов могут усиливать отчуждение. Система алиментов и юридические механизмы не всегда обеспечивают сохранение родительских связей.,перелом,"семья, суд, алименты",,,
8,Постразводный период,Финансовое участие и наблюдение за судьбой детей,"После развода респондент участвует в жизни детей только финансово через алименты, не имея возможности общаться с ними. Следит за их местоположением через госуслуги, предполагает, что семья получила новое жилье по реновации.","Я могу, допустим, зайти на те же госуслуги и посмотреть, с каким поликлиником они прикреплены. Это я вижу.","Огорчение, отстраненность, смирение","Ответственность, забота на расстоянии, интерес к судьбе детей","После развода многие отцы оказываются отстранены от жизни детей, их участие ограничивается финансовыми обязательствами. Государственные программы (реновация) и цифровые сервисы становятся косвенными каналами получения информации о детях.",эпизод,"государство, алименты, реновация",True,False,
1,Переходный период после разрыва прежних отношений и смены работы,"Поиск себя, эмоциональные трудности, смена работы","После прекращения контактов с близкими, респондент переживал сложный период, связанный с эмоциональным поиском себя, употреблением алкоголя и неудовлетворённостью на работе. В этот период он уволился с прежнего места (Автодок) из-за отсутствия перспектив и устроился менеджером по работе с клиентами в Apex.","Были периоды, даже мог изрядно так выпивать... Я уволился в итоге с той работы, с автодоком. Я не смог там просто больше работать, потому что, во-первых, ну, само надоело. И потолок был.","Тоска, растерянность, усталость, желание перемен","Поиск смысла, самоуважение, стремление к развитию","Период экзистенциального кризиса, характерный для людей, столкнувшихся с разрывом социальных связей и профессиональным выгоранием. Смена работы — попытка выйти из стагнации.",перелом,"Автодок, Apex",,"смена работодателя, поиск новых возможностей",
2,Начало новой социальной активности и знакомства,"Вступление в Mazda Club, новые знакомства, волонтёрство","После смены работы респондент начал активно участвовать в жизни Mazda Club, что помогло ему отвлечься от личных проблем. Через клуб он познакомился с будущей супругой, вместе участвовали в волонтёрских акциях.","Ну, я думаю, типа, а что нет? Ну, вступил в эту группу, что-то разобщался... А там организатор была, она какие-то вот подарки ветеранам, что-то такое перед 9 мая организовывала...","Любопытство, оживление, интерес, воодушевление","Социальная вовлечённость, помощь другим, открытость новому","Вступление в тематическое сообщество и волонтёрская деятельность становятся точкой роста, расширяют социальный круг и способствуют формированию новых значимых связей.",эпизод,Mazda Club,False,,
3,Начало новых отношений и совместная жизнь,"Зарождение отношений, совместное проживание, эмоциональное восстановление","Знакомство с будущей супругой в Mazda Club быстро переросло в близкие отношения. Через три месяца респондент предложил жить вместе, взял на себя оплату жилья. Это стало началом новой жизни, эмоционального подъёма и взаимопонимания.","Ну, вот прям желание было дикое такое с этим человеком именно быть. Всё как на одной волне. И взаимопонимание, и всё есть.","Вдохновение, радость, надежда, любовь","Близость, поддержка, взаимопомощь, ответственность","Совместное проживание и быстрое сближение — характерная черта современных городских отношений, где эмоциональная поддержка становится ключевым ресурсом.",узел,"Mazda Club, аренда жилья",True,,
4,Стабилизация и расширение жизненного опыта,"Путешествия, эмоциональное восстановление, предложение руки и сердца","В новых отношениях респондент начал путешествовать, сделал предложение, что стало символом выхода из депрессивного состояния. Появились новые жизненные планы и радость от совместных поездок.","И в Египет мы слетали, и в Турцию мы слетали. Ну, как-то вот с этого омута, в котором я сидел всё время, в этом... ожил, можно сказать.","Радость, воодушевление, благодарность","Семья, совместные впечатления, личностный рост","Путешествия и совместные планы укрепляют отношения, способствуют формированию новой семейной идентичности.",эпизод,,,"туризм, потребление впечатлений",
5,Переход к семейной жизни и родительству,"Рождение ребёнка, ипотека, новые заботы","В 2023 году у респондента родился ребёнок, семья взяла ипотеку и приобрела студию для сдачи в аренду. Начался новый этап — забота о малыше, планирование будущего, решение бытовых вопросов.","И сейчас вот в планах, получается, ну, мелко в садик, наверное, и как-то вот справляться. За это время успели ипотеку взять там, на Бритславской, поселиться еще до рождения. И задержали, и должны только на следующий год перевести. От капитала мы студию взяли здесь, в Балашеве тоже, ну, под аренду.","Ответственность, уверенность, забота, лёгкая тревога","Семья, стабильность, забота о будущем, финансовая ответственность","Переход к родительству и ипотечная нагрузка — типичные черты зрелого этапа жизни, формирование долгосрочных обязательств.",узел,"детский сад, ипотека, аренда",True,"ипотека, инвестиции в недвижимость",
6,Профессиональная переориентация ради семьи,Смена работы ради баланса между семьёй и работой,"Респондент ушёл из Apex из-за неудобного графика, что стало невозможным после рождения ребёнка. Новый работодатель предложил лучшие условия: выше оклад, меньше часов, гибкий график, что позволило больше времени проводить с семьёй.","Сейчас я приезжаю на работу где-то к полодиннадцатому, к одиннадцати, выезжаю оттуда в полпятого в пять. Больнее боли, чем хватает все вопросы решить. Суббота, воскресенье спокойно дома.","Удовлетворение, облегчение, спокойствие","Баланс работа-семья, качество жизни, гибкость","Переход к работе с гибким графиком — тренд среди молодых родителей, стремящихся к гармонии между профессиональной и семейной жизнью.",перелом,"детейлинг-сервис, Apex",,"смена работодателя, повышение качества жизни",
7,Текущий этап — семейная рутина и новые привычки,"Распорядок дня, забота о ребёнке, досуг","Обычный будний день респондента строится вокруг ухода за ребёнком, работы с гибким графиком, редких личных передышек. Вечером — семейное время, иногда совместный досуг, спорт временно ушёл на второй план.","Покормить ребенка. Собрать кровать. Две кровати собрать, потому что сейчас по своим причинам мы спим раздельно... На работу я хожу с удовольствием. Хоть и работаю уже котом, то мне всё нравится.","Спокойствие, удовлетворённость, усталость","Семья, забота, стабильность, комфорт","Распорядок дня типичен для молодых родителей: приоритет — уход за ребёнком, работа с гибким графиком, досуг ограничен.",эпизод,"семья, работа",,,True
8,Совместный досуг и культурные практики,"Досуг, спорт, культурные активности","До рождения ребёнка супруги вместе занимались спортом, посещали зал, ходили в музеи, кальянные, термальные комплексы. Сейчас досуг ограничен заботой о ребёнке, но сохраняется интерес к совместным активностям.","Мы ходили в зал и я и супруга вот но хотели ровно до появления ребенка... Сейчас, если вот куда-то сходить или съездить, допустим, ну, это выходные, да. Ну, надо понимать, что это ребёнок.","Ностальгия, принятие, лёгкая грусть","Здоровье, совместность, культурное развитие","Изменение досуговых практик после рождения ребёнка — типичная динамика для молодых семей, где досуг становится более домашним и ориентированным на ребёнка.",декларация,"фитнес-зал, музеи, термальные комплексы",,,
9,Рефлексия и принятие жизненных изменений,"Оценка текущего положения, доверие, поддержка","Респондент отмечает, что сейчас находится в хорошем жизненном периоде, чувствует поддержку и доверие в семье, может позволить себе оставить ребёнка родителям, чего раньше не было.","Вот еще одно, это если вот так вот брать как сравнение, то есть там такого не было, там нельзя было просто оставить и все, потому что это все как-то под надзором.","Благодарность, спокойствие, удовлетворение","Доверие, поддержка, семейные отношения","Рост доверия и поддержка со стороны семьи — важный ресурс для молодых родителей, позволяющий им сохранять баланс между личной жизнью и родительством.",декларация,"семья, родители",,,
1,Период одиночества до создания семьи,Чтение книг как способ заполнить одиночество,"Респондент активно читал книги в период одиночества, чтобы занять себя. Сейчас времени на чтение почти нет из-за семейных и бытовых забот.","Это как раз период, наверное, моего пребывания в одиночестве. Видимо, чтобы занять себя чем-то. Сейчас времени нет.","легкая ностальгия, спокойствие","саморазвитие, умение занимать себя, адаптация к обстоятельствам","Чтение выступает не только как досуг, но и как способ справиться с одиночеством. С переходом к семейной жизни приоритеты смещаются, времени на личные интересы становится меньше.",эпизод,,,,True
2,"Настоящее, семейная жизнь с маленьким ребенком",Отношение к природе и досуг на природе,"Семья респондента активно проводит время на природе, особенно летом, пользуясь близостью парков и природных зон. Природа воспринимается как важная часть жизни, но в холодное время года активность снижается.","Мы живем, у нас тут Лосиноостров в шаговой доступности. То есть мы каждый день там. Ну как, летом точно, зимой по мере того, как ноги отмёрзнут.","удовлетворение, радость","семейный досуг, здоровье, связь с природой","Близость к природе и возможность проводить время на свежем воздухе становится важной частью семейного уклада, особенно с маленьким ребенком.",эпизод,,True,,True
3,Настоящее,Отношение к экологическим проблемам,"Респондент осознает экологические проблемы, но не считает эффективным участие в активистских инициативах. На бытовом уровне сортирует мусор, но не верит в возможность глобального влияния.","Мы сортируем, допустим, пластик к пластику, стекло к стеклу и всё остальное во всё остальное. На уровне этого я согласен. Ходить с плакатами, кричать, что вы паникологи... смысла нет.","скепсис, рациональность","прагматизм, личная ответственность, рациональность",Позиция респондента отражает распространённый в российском обществе скепсис к массовым экологическим движениям и ориентацию на индивидуальные бытовые практики.,декларация,,,раздельный сбор мусора,True
4,Настоящее,Семейные и праздничные традиции,"Выходные и праздники респондент предпочитает проводить с семьей. Особое значение придает семейным датам и Новому году, который отмечается в узком семейном кругу с соблюдением традиций.",Для меня выходной – это важно с семьей побыть. В первую очередь.,"тепло, удовлетворение","семья, традиции, стабильность",Семейные праздники и выходные становятся ключевым элементом идентичности и источником эмоциональной поддержки.,эпизод,,,,True
5,Настоящее,Отношения с родственниками и друзьями,"С близкими родственниками поддерживает контакт, но с остальными родственниками общение редкое из-за расстояния и разницы в интересах. С друзьями общается регулярно, поддерживает тесную связь.","Брат у него возраст такой, у него немного другие темы. То есть семья, дети не интересуют, он не женат и ничего. ... Два моих друга, мы каждый день на связи.","нейтральность, легкая отстранённость","дружба, близость, прагматизм","Семейные связи ослабевают по мере взросления и изменения жизненных обстоятельств, на первый план выходят дружеские отношения и малая семья.",эпизод,,,,True
6,Настоящее,Система поддержки и распределение ролей,"В случае проблем респондент обращается за помощью к разным людям в зависимости от ситуации: супруге, друзьям или родителям. Супруга — первый человек, который узнает о трудностях.","В первую очередь это узнает Наташа, конечно. ... Если это какая-то материальная помощь больших размеров – это родители. Если это помощь с ребенком – это родители.","уверенность, спокойствие","семейная поддержка, рациональность, доверие","Система поддержки строится на четком распределении ролей между членами семьи и друзьями, что характерно для современных городских семей.",узел,,,,True
7,Настоящее,Финансовые отношения в семье,"Финансы в семье распределяются гибко: респондент обеспечивает основные расходы, супруга вносит вклад по мере возможности. Общего бюджета нет, расходы делятся ситуативно.","Ну никак: ей надо — я даю, мне надо — если у нее есть, внук. ... В основном я все покупаю, потому что есть чего-то покупать.","прагматизм, спокойствие","практичность, взаимопомощь, гибкость",Отсутствие общего бюджета и ситуативное распределение расходов типично для молодых семей с разным уровнем дохода супругов.,декларация,,,"ипотека, детское пособие",True
8,Настоящее,Родительская роль и забота о будущем ребенка,"Родительство занимает центральное место в жизни респондента. Семья приобретает жилье с расчетом на будущее ребенка, стремится обеспечить ему лучшие условия.","Мы это сейчас все делаем именно для семьи, для ребенка тоже. ... Мы же ее взяли с учетом на то, что он подрастет и как бы у него уже будет что-то, куда он может приехать.","ответственность, забота","ответственность, забота о будущем, семейственность",Стремление обеспечить ребенку стартовые условия и жилье отражает ценности современной городской семьи и ориентацию на долгосрочное планирование.,узел,,True,,True
9,Настоящее,Отношение к детям от предыдущих отношений,"Респондент не поддерживает активных отношений с детьми от предыдущего брака, считая, что инициатива должна исходить от них, особенно в подростковом возрасте.","Если будет желание, без проблем, меня же смогут написать. Номер у меня не менялся.","отстранённость, принятие","уважение к личным границам, самостоятельность","Вопросы отношений с детьми от предыдущих браков часто решаются дистанцированно, с акцентом на самостоятельность подростков.",декларация,,,,True
10,Настоящее,Здоровье и образ жизни,"Респондент чувствует себя хорошо, отказался от алкоголя после рождения ребенка, старается поддерживать физическую активность, но не хватает времени на спортзал.","Сейчас я уже почти год не пью, потому что в таком положении даже и не нужно это делать. ... По телефону 10 тысяч шагов у меня всегда есть.","удовлетворение, спокойствие","здоровье, ответственность, умеренность",Рождение ребенка становится триггером для изменения образа жизни и отказа от вредных привычек.,перелом,,,,True
11,Настоящее,Питание и кулинарные привычки,"Питание преимущественно домашнее, респондент часто готовит сам, предпочитает запечённые блюда и старается избегать жареного. На работе ест суп и простые блюда.","В основном готовлю я. У меня вкуснее получается. ... Суп практически всегда есть. А так стараюсь печёное есть, а не жареное.","удовлетворение, спокойствие","здоровье, самостоятельность, практичность",Домашнее питание и самостоятельное приготовление пищи — часть заботы о здоровье и семейном благополучии.,эпизод,,,,True
1,"Текущий этап взрослой жизни, будни",Питание и повседневные привычки,"Респондент рассказывает о своих привычках питания: иногда берет еду с собой, иногда покупает что-то по пути, старается выбирать более здоровую пищу, но не всегда строго придерживается этого.","уже не охота тащить с собой ничего. ... могу какую-нибудь булку купить, ... либо во вкус его зайти, какой-нибудь, не знаю, салат с котлетой взять.","спокойствие, легкая усталость","прагматизм, удобство, здоровье","Питание респондента отражает типичный городской стиль жизни: сочетание домашней еды и покупной, компромисс между здоровьем и удобством.",эпизод,,,"покупка готовой еды, посещение магазинов и кафе",
2,Текущий этап взрослой жизни,Отношение к здоровью и образу жизни,"Респондент считает, что здоровье в первую очередь зависит от образа жизни, а не от наследственности или окружения. Приводит примеры вредных и полезных привычек.","ты чувствуешь себя равно так, как ты себя ведешь. Как говорят, мы то, что мы едим.",уверенность,"ответственность, самостоятельность, рациональность","Респондент демонстрирует индивидуалистский подход к здоровью, подчеркивая личную ответственность за свое состояние.",декларация,,,,
3,Текущий этап взрослой жизни,Отношение к медицине: официальная и народная,"Респондент склоняется к официальной медицине в серьезных случаях, но не исключает и народные методы для легких недугов. Открыт к альтернативным практикам, но с осторожностью.","Если это простуда и нет картошки подышать, это одно. Если это рак, то это скорее будет уже... Я бы обратился, естественно, к современной доказательной медицине.","рефлексия, прагматизм","здравый смысл, открытость новому, осторожность",Типичная для российского контекста двойственность отношения к медицине: сочетание доверия к официальной системе и уважения к народным традициям.,декларация,,,,
4,Текущий этап взрослой жизни,Восприятие российской медицины и выбора между государственной и частной,"Респондент отмечает наличие бесплатной медицины по ОМС, но признает коммерциализацию отрасли. Для прививок предпочел бы государственную клинику, для сложных случаев — частную.","Прививка – это укол. Тут, по сути, набитая рука и всё. А когда надо исправить что-то, что ни одного сеанса требует, здесь надо, чтобы человек выложился. А выложится он только, если ему платить.","прагматизм, спокойствие","рациональность, доверие к системе, прагматизм","Респондент разделяет сферы компетенции государственной и частной медицины, что характерно для среднего класса в России.",декларация,государственная и частная медицина,,,
5,"Текущий этап взрослой жизни, родительство",Вакцинация и отношение к прививкам,"Респондент нейтрально относится к вакцинации, не делает прививки регулярно, но готов сделать при необходимости (например, для поездки за границу).","А так, чтобы прямо яро ходить и бегать, каждый год делать прививки от гриппа, там еще чего-то, ну, я не занимаюсь этим.",нейтральность,"прагматизм, умеренность","Отражает распространенное среди молодых родителей отношение: отсутствие категоричности, готовность следовать рекомендациям при необходимости.",декларация,,,,
