id,life_stage,theme,summary,quote,emotion,values,sociological_note,type,institution,housing_promised,market_participation,collapse_context
4,Зрелость,Финансовые цели и отношение к кредитам,"Респондентка предпочитает инвестировать в недвижимость и считает кредиты более эффективным способом приобретения крупных активов, чем накопления.","люди, которые живут в кредит, они выигрывают, чем те, кто живут в накоплении","уверенность, прагматизм","Рациональность, инвестиции, материальная стабильность",Отражает распространённую в современной России стратегию использования кредитных инструментов для повышения качества жизни.,декларация,,,активное участие в рынке недвижимости и кредитных продуктах,
5,Зрелость,Опыт взаимодействия с государственными органами,"Респондентка положительно оценивает цифровые сервисы государственных услуг, отмечая их удобство и быстроту, но редко ими пользуется.","госуслуги тоже работают хорошо Понятно, четко, быстро. Так что, мне кажется, такого ни в одной стране нет","удовлетворение, гордость","Эффективность, технологичность, удобство","Положительная оценка цифровизации госуслуг характерна для городских жителей, активно использующих современные технологии.",эпизод,государственные органы,,,
6,Зрелость,Восприятие коррупции и справедливости в государственных институтах,"Респондентка отмечает наличие коррупции в полиции, судах и образовании, а также выражает недовольство несправедливостью в армии и судебной системе.","Почему дети депутатов не служат? Почему обычные только парни из обычных семей ездят, ну, то есть ходят в армию, а как бы люди, например, из высших слоев, почему своих детей туда не отправляют? Дискриминацию считаю.","раздражение, критичность","Справедливость, равенство, честность",Критика социальной несправедливости и коррупции отражает запрос на равные правила для всех слоев общества.,декларация,"армия, суд, полиция, образование",,,
7,Зрелость,Опыт столкновения с мошенничеством,"Респондентка лично сталкивалась с мошенничеством, потеряв деньги, и скептически относится к возможностям возврата средств и работе правоохранительных органов.","Ты в принципе сам сделал эту операцию, и все тебе ничего не вернет. И этих гиберпреступников не найдут.","разочарование, скепсис","Осторожность, самостоятельность",Опыт личного столкновения с мошенничеством формирует недоверие к институтам защиты прав граждан.,эпизод,,,,
8,Зрелость,Восприятие социальной поддержки и роли государства,"Респондентка отмечает, что государство хорошо поддерживает семьи с детьми, но сама не получает льгот из-за уровня дохода.","Людей, которые имеют детей, их государство защищает.","нейтральность, принятие","Социальная поддержка, забота о семье","Позиция характерна для представителей среднего класса, не попадающих под государственные программы поддержки.",декларация,,0.0,,
9,Зрелость,Отношение к власти и политике,"Респондентка признает наличие коррупции, но считает, что власти делают что-то для населения. За политикой следит только в профессиональных целях.","Я понимаю, что прекрасно, что есть коррупция, но в принципе, для населения тоже делают.","прагматизм, дистанция","Прагматизм, адаптация","Демонстрируется политическая апатия и ориентация на личные интересы, свойственная части городского среднего класса.",декларация,,,,
10,Зрелость,Влияние политики на профессиональную деятельность,"Политика влияет на работу респондентки через колебания финансовых рынков и инвестиционные продукты, что важно для её профессиональной сферы.","из-за политики, конечно же, активы по акциям то растут, то падают. Из-за политической обстановки тяжелее продавать инвестиционные продукты.","прагматизм, профессиональная отстранённость","Профессионализм, информированность","Политика воспринимается как внешний фактор, влияющий на экономическую деятельность, а не как предмет личной вовлечённости.",узел,,,"финансовые рынки, инвестиции",
11,Зрелость,Отношение к военным действиям и СВО,"Респондентка избегает обсуждения темы СВО, но выражает радикальное мнение о причинах войны и необходимости её завершения.","Война – это способ отмыть деньги. Почему нельзя это быстро все закончить, просто уже разломить эту всю Украину и вычеркнуть эту страну на карте?","раздражение, усталость","Цинизм, прагматизм","Высказывается усталость от затянувшегося конфликта и недоверие к официальным мотивам, что характерно для части населения.",декларация,,,,
12,Зрелость,Отношение к традиционным ценностям и законам,Респондентка поддерживает запрет ЛГБТ и выступает за традиционные семейные ценности.,"у нас ЛГБТ запрещено, поддерживаю. Молодцы.","одобрение, консерватизм","Традиционные ценности, семья","Отражает консервативные взгляды, поддерживаемые частью общества в современной России.",декларация,,,,
13,Зрелость,Использование цифровых технологий и соцсетей,"Респондентка активно использует современные цифровые технологии и соцсети, считает себя продвинутым пользователем.","Я продвинутый пользователь, пользуюсь ВКонтакте, Инстаграмом, Телеграмом, Ватсапом.","уверенность, удовлетворение","Технологичность, открытость новому",Активное использование цифровых технологий характерно для городских жителей среднего возраста.,эпизод,,,,
14,Зрелость,Отношение к знакомствам через интернет,"Респондентка негативно относится к знакомствам в интернете, предпочитая живое общение.","Нет, вообще не знакомлюсь через интернет. Мне это надоедает. Я не хочу вообще переписки вести в интернете только за живое знакомство.","усталость, раздражение","Открытость, уверенность в себе, личное общение",Отражает усталость от цифровых коммуникаций и стремление к аутентичному взаимодействию.,декларация,,,,
15,Зрелость,Использование мобильных приложений и искусственного интеллекта,"Респондентка активно использует мобильные приложения для работы и общения, а также применяет искусственный интеллект для учёбы и поиска информации.","Да, там GPT. Как ее используете обычно? Для каких задач? — Ну, для учёбы. Бывает, пользуюсь так, потому что удобно быстро находить информацию.","прагматизм, интерес","Эффективность, технологичность, саморазвитие",Показатель цифровой грамотности и адаптации к новым технологиям.,эпизод,,,,
16,Зрелость,Влияние технологий на общение и досуг,"Респондентка считает, что технологии помогают находить интересные темы для обсуждения, но признаёт, что иногда тратит на соцсети больше времени, чем хотелось бы.","Бывает, что особенно перед сном, вот зачем, вот это вообще не полезно перед сном в таком вагоне посидеть, пытаясь себя отучить.","самокритика, осознанность","Осознанность, баланс, интерес к новому",Отражает распространённую дилемму цифрового поколения — баланс между пользой и избыточным потреблением контента.,эпизод,,,,
1,Последний год,Смена работы и профессиональные изменения,"Главным событием последнего года для респондента стала смена работы, что сопровождалось эмоциональной встряской, необходимостью учиться новому и появлением новых перспектив.","Пока эмоциональная встряска, понятное дело, это всегда в принципе работы, получение новых знаний, ну и перспективы дальнейшие.",Смешанные чувства: воодушевление и усталость,"Профессиональное развитие, обучение, адаптация к переменам","Смена работы воспринимается как важный этап взросления и профессионального роста, сопровождающийся стрессом, но и открывающий новые возможности. Для респондента характерна высокая адаптивность и готовность к переменам.",эпизод,рынок труда,,True,
2,Настоящее и ближайшее будущее,Финансовые ожидания и надежды на улучшение ситуации,"Респондент связывает свои надежды на будущее с окончанием СВО, снижением цен и увеличением заработной платы. Финансовая стабильность — ключевая цель.","надежды, что все закончится у нас, и ситуация улучшится. Цены, может быть, ниже они не станут. Нет, это... В сказках только.","Осторожный оптимизм, реализм","Финансовая независимость, стабильность","Финансовые ожидания респондента тесно связаны с макроэкономическими и политическими обстоятельствами, однако сохраняется вера в возможность личного роста и улучшения ситуации.",декларация,,0.0,,
3,Настоящее и планы на будущее,Образование и карьерные устремления,Основные планы респондента связаны с завершением обучения и дальнейшим карьерным ростом. Будущее воспринимается как зависящее в первую очередь от собственных решений.,"Ну, план закончить обучение и дальше расти по карьерной лестнице.","Целеустремленность, уверенность","Самореализация, образование, самостоятельность","Респондент демонстрирует внутреннюю локус-контроль, связывая успехи с личными усилиями, а не с внешними обстоятельствами.",узел,образовательная система,,,
4,Рефлексия и самоопределение,"Ценности, жизненные принципы и смысл жизни","Респондент определяет себя через карьеру и личные мечты, придерживается принципа самостоятельности и решительности, не склонен жалеть себя или ждать перемен извне.",я и карьера.,"Уверенность, независимость","Самостоятельность, целеустремленность, независимость","Видна ориентация на индивидуализм и активную жизненную позицию, что типично для современных городских профессионалов.",декларация,,,,
5,Рефлексия и самооценка,Отношение к прошлому и страхи,"Респондент не сожалеет о прошлом, принимает свою жизнь как есть. Единственный страх — остаться без денег, но уверена в своей способности найти работу.","Ну, никак не выбивает, просто я понимаю, что я всегда найду себе работу.","Спокойствие, принятие","Адаптивность, уверенность в себе",Демонстрируется высокая стрессоустойчивость и рациональное отношение к жизненным трудностям.,декларация,,,,
6,Рефлексия после интервью,Самоанализ и новые взгляды на себя,"В ходе интервью респондент увидела себя с новой стороны, отметила, что с детства склонна к анализу, что помогает по-новому взглянуть на свою жизнь.","Ну да, то, что с детства начали все анализировать и как-то по-другому видишь себя.","Легкая удивленность, усталость","Рефлексия, самопознание","Интервью становится инструментом саморефлексии, что важно для формирования идентичности.",эпизод,,,,
007,Завершение интервью,Эмоциональное состояние после беседы,"После долгого разговора респондент чувствует опустошение, что типично для глубоких рефлексивных интервью.",какая-то опустошенная.,Опустошенность,"Открытость, честность","Глубинные интервью могут вызывать эмоциональное истощение, особенно при обсуждении личных тем.",эпизод,,,,
