id,life_stage,theme,summary,quote,emotion,values,sociological_note,type,institution,housing_promised,market_participation,collapse_context
15,"Взрослая жизнь, семейный этап",Покупки на маркетплейсах,"Покупает на Wildberries, но нечасто, предпочитает целевые покупки, чтобы избежать спонтанных трат. Озоном не пользуется.","Ну, на вайбрис, да, я делаю покупки, но не часто, там, не знаю, раз в месяц, раз в два вот так.","Сдержанный, рациональный","Рациональность, контроль расходов","Маркетплейсы становятся частью повседневного потребления, но респондентка осознанно ограничивает их использование.",эпизод,,,Покупки на маркетплейсах,
16,"Взрослая жизнь, семейный этап",Крупные покупки и кредиты,"Крупные покупки обсуждаются с мужем, планируются заранее, кредиты не любит, предпочитает рассчитывать на собственные силы.","Ну, пользовалась раньше, но вообще не очень люблю кредиты, потому что, ну, все равно ты понимаешь, что ты кому-то должен, и это тоже, ну, как бы не очень приятно.","Сдержанный, осторожный","Самостоятельность, финансовая независимость","Отражает осторожное отношение к кредитам, характерное для семей с опытом долговых обязательств.",декларация,,,,
17,"Взрослая жизнь, семейный этап",Организация повседневных покупок,"Покупки продуктов осуществляются совместно с мужем, закупки раз в неделю в большом магазине, доставка не используется из-за негативного опыта и шаговой доступности магазинов.","В основном закупаемся, но раз в неделю мы ездим на седанку, сити, у нас есть магазин большой. Но в последнее время я смотрю так, что сейчас уже уровень цен в сетевых магазинах, что в большом, что в маленьком, плюс-минус одинаковые.","Рациональный, прагматичный","Рациональность, семейное сотрудничество",Совместное ведение хозяйства и отказ от доставки — проявление традиционных и рациональных моделей потребления.,эпизод,,,,
1,"Взрослая жизнь, работающая женщина",Покупка готовой еды и отношение к бюджету,"Респондентка предпочитает покупать готовую еду, особенно когда занята или устала. При этом она старается выбирать более бюджетные варианты.","Особенно, когда, допустим, понимаешь, что вечер у тебя будет интересный, какой-то занятостью, или, например, бывает просто лень готовить, да, тоже такое бывает у женщин, наверное, у всех.","спокойствие, практичность","комфорт, рациональность, экономия",Потребительское поведение респондентки отражает типичный для городских жителей прагматизм и ориентацию на удобство при ограниченных ресурсах.,эпизод,,,покупка готовой еды,
2,"Взрослая жизнь, родитель",Отношение к платному образованию,"Позитивно относится к платному образованию, видит в нем возможность индивидуального подхода и шанс получить образование тем, кто не прошел на бюджет.","Репетиторы, допустим, хорошо бывает, помогают подготовиться ученикам, чем даже учитель, потому что, ну, он может увидеть именно пробелы данного этого ученика, да, он индивидуально с ним занимается.","позитив, рациональность","образование, индивидуальный подход, возможности","Респондентка демонстрирует ценность образования и готовность инвестировать в него, что характерно для среднего класса.",декларация,образовательные услуги,,,
3,Семейная жизнь,Финансовые разногласия в семье,"В семье случаются споры по поводу трат, но удается находить компромиссы.","Ну, бывает мы спорим, кто куда чего потратит. Но в целом мы находим компромисс вот так.","спокойствие, уверенность","компромисс, семейная гармония","Типичная для семей с совместным бюджетом ситуация, где важны навыки переговоров и компромисса.",эпизод,,,,
4,"Взрослая жизнь, самореализация",Гендерные роли и карьера,"Считает, что мужчина должен обеспечивать семью, но не согласна с тем, что женщина обязана строить карьеру — это индивидуальный выбор.","То, что мужчина должен обеспечить семью, как говорится, это вообще, ну, самый важный постулат, наверное... А кому-то и домохозяйкой может хорошо быть его предназначение.","размышление, принятие","традиционные роли, индивидуальность, свобода выбора","Респондентка сочетает традиционные взгляды с признанием индивидуальных путей для женщин, что отражает переходные ценности в обществе.",декларация,,,,
5,Взрослая жизнь,Деньги как возможности,Деньги воспринимаются как инструмент для расширения возможностей и повышения качества жизни.,Деньги – это возможности. Потому что для меня деньги – это равно возможности.,"уверенность, прагматизм","материальное благополучие, возможности",Финансовая мотивация и ориентация на улучшение условий жизни типичны для представителей среднего класса.,декларация,,,,
6,Переход от молодости к зрелости,Восприятие дохода и потребностей,"Доход всегда воспринимается как недостаточный, потребности растут с возрастом.","Что мне тогда, когда я студентка, было 20 тысяч недостаточно. Сейчас я взрослый человек, мне моего дохода недостаточно.","реализм, легкая неудовлетворенность","развитие, стремление к лучшему","Демонстрирует динамику потребностей и неудовлетворенность доходом, характерную для общества потребления.",узел,,,,
7,Взрослая жизнь,Связь счастья и денег,"Не считает счастье и деньги тождественными, но для комфортной жизни желает увеличить доход в 2-3 раза.","Ну, вообще счастье и деньги не совсем, мне кажется, тождественные понятия, скажем так.","размышление, реализм","достаток, счастье, баланс","Респондентка разделяет материальное и нематериальное благополучие, что характерно для зрелого взгляда на жизнь.",декларация,,,,
8,Взрослая жизнь,Опыт взаимодействия с государственными органами,"В целом позитивно оценивает опыт, особенно благодаря цифровизации (госуслуги). Ассоциирует госорганы с честностью и справедливостью.","Особенно мне нравится сейчас то, что появились госуслуги. Это значительно упрощает нашу жизнь, на мой взгляд.","позитив, благодарность","справедливость, честность, удобство",Цифровизация государственных услуг повышает удовлетворенность граждан взаимодействием с институтами.,эпизод,госуслуги,,,
9,Семейная история,Полиция и личный опыт,"Отец работал в полиции, сама не обращалась и не хочет сталкиваться с полицией из-за неприятных разбирательств.","У меня папа в полиции раньше служил, скажем так. Но сами в полицию мне обращались. И да и бог не обратимся.","настороженность, избегание","спокойствие, безопасность","Демонстрирует дистанцию и недоверие к силовым структурам, несмотря на семейную связь.",эпизод,,,,
10,Взрослая жизнь,Опыт мошенничества,"Столкнулась с мошенничеством на небольшие суммы, но не обращалась в полицию, чтобы избежать бюрократии и стресса.","Ну да, просто я вот как-то не хочу вот это вот, ну, какие-то разбирательства, выяснения, дачи показаний.","раздражение, усталость","экономия времени, спокойствие",Отражает недоверие к эффективности правоохранительных органов и желание минимизировать стресс.,эпизод,,,,
11,Взрослая жизнь,Опыт судебных разбирательств,"Был опыт судебного процесса с соседями, предпочитает мирное разрешение конфликтов, суд воспринимает как неприятную необходимость.","Если ты обвиняемый, вообще не хочется. Если ты хочешь какое-то свое право отстоять, да, тоже не очень приятно, потому что тебе нужно ходить по инстанциям.","неудовольствие, усталость","мирное решение, справедливость","Судебная система воспринимается как сложная и обременительная, что снижает готовность граждан защищать свои права.",эпизод,,,,
12,Взрослая жизнь,Отношение к армии и СВО,"Армию воспринимает как защиту, но военные действия вызывают страх и сочувствие к пострадавшим.","Когда попадаешь в реальные военные действия, ничего от этого хорошего нет. Много людей погибает, и это страшно.","страх, сочувствие","мир, безопасность",Отражает антивоенные настроения и дистанцию от милитаристских ценностей.,декларация,,,,
13,Взрослая жизнь,Налоги и бизнес,"Считает налоговую нагрузку высокой, особенно для малого бизнеса, что вызывает негативные эмоции.","С одной стороны, хорошо относишься, но с другой стороны, сколько много налогов приходится оплачивать. И каждый раз как сидишь и плачешь.","раздражение, усталость","справедливость, поддержка бизнеса",Высокая налоговая нагрузка воспринимается как препятствие для предпринимательства.,декларация,,,малый бизнес,
14,Студенчество,Опыт получения социальной помощи,"Положительно оценивает опыт получения льгот (бесплатный проезд) в университете, несмотря на бюрократию.","Нам давали бесплатный проезд или что-то такое, короче, какое-то количество поездок, и мне даже это понравилось.","благодарность, легкая усталость","поддержка, справедливость",Социальная поддержка студентов воспринимается как значимая и полезная.,эпизод,социальная поддержка,,,
15,Взрослая жизнь,Отношение к кредитам и коллекторам,"Избегает кредитов из-за страха задолженности и потери имущества, считает взыскание долгов необходимым, но неприятным.","Потому что внутри ощущение, что ты должен кому-то, а не дай бог ты просрочишь, и тебя заберут половину твоего имущества.","тревога, осторожность","финансовая независимость, безопасность",Страх перед кредитами и коллекторами характерен для людей с негативным опытом или наблюдением чужих проблем.,декларация,,,,
16,Взрослая жизнь,Оформление документов и цифровизация,"Положительно оценивает цифровые сервисы для оформления документов, отмечает удобство и скорость.","Очень сильные сайты, которые помогают вот этим документам оформить быстро, в электронной части оформить.",удовлетворение,"удобство, технологичность",Рост цифровых сервисов повышает удовлетворенность граждан взаимодействием с государством.,эпизод,"МФЦ, госуслуги",,,
17,Взрослая жизнь,Доверие к государственным органам,"Доверие к государственным органам среднее, органы больше ограничивают, чем дают возможности.","Они больше ограничивают, чем дают возможность. Но в целом малопозитивное, среднее отношение.","скепсис, умеренность","справедливость, свобода",Недостаток доверия к государству типичен для современных российских граждан.,декларация,,,,
18,Взрослая жизнь,Власть и политика,"Позитивно оценивает местную власть за реальные улучшения, к федеральной власти относится сдержанно, желает окончания войны.","Поэтому, в принципе, в целом, по России я не знаю тенденцию, сложно оценить, но в целом к власти позитивно отношусь, но к той, которая действительно что-то делает, а не просто говорит.","прагматизм, надежда","результативность, мир",Доверие к власти зависит от видимых результатов на местном уровне.,декларация,,,,
19,Взрослая жизнь,Отношение к политике и международным вопросам,"Политикой не интересуется, считает это мужской сферой, новости вызывают негативные эмоции. По международной политике выступает за компромисс и мир.","Нет, политика больше для мужчин, я в это не сильно интересуюсь, потому что, когда начинаю слушать новости, ну, как-то больше расстраиваюсь.","отстраненность, тревога","мир, спокойствие",Гендерные стереотипы и эмоциональное дистанцирование от политики типичны для части женской аудитории.,декларация,,,,
20,Взрослая жизнь,Внутренняя политика и приоритеты,"Считает важными импортозамещение, развитие инфраструктуры, строительство школ и детсадов.","Импортозамещение, мне кажется, важно. Потом строительство каких-нибудь школ, детских садов, учреждений, да, тоже очень такое интересное, полезное.","прагматизм, забота","развитие, забота о будущем",Приоритеты респондентки отражают ориентацию на социальное развитие и инфраструктуру.,декларация,,,,
21,Взрослая жизнь,Отношение к выборам,"Скептически относится к выборам, считает, что результат предрешен, но участвует в них.","На самом деле уже, как говорится, все решено в плане того, что люди уже просто выбирают тех, кто уже сейчас работает по привычке, мне кажется.","скепсис, равнодушие","гражданский долг, реализм",Скепсис по отношению к выборам типичен для российского электората.,декларация,,,,
22,Взрослая жизнь,Монополия государства в экономике,"Двойственное отношение к монополии государства: проще управлять, но нет конкуренции и цены фиксированы.",Государство тогда сами держат уровень цен на эти товары. И никакой конкуренции нет.,амбивалентность,"справедливость, эффективность",Видна дилемма между эффективностью управления и недостатком рыночной конкуренции.,декларация,,,,
23,Взрослая жизнь,Социальная политика государства,"Позитивно оценивает пенсии, пособия, здравоохранение, но отмечает недостаточность поддержки и высокий стресс на работе.","Государство поддерживает стариков, военнослужащих, это тоже хорошо.","позитив, критичность","забота, поддержка",Ожидания социальной поддержки сочетаются с критикой недостаточности мер.,декларация,,,,
24,Взрослая жизнь,Использование цифровых технологий и соцсетей,"Активно использует мессенджеры, профессионально — YouTube и Instagram, не увлекается блогами и соцсетями для досуга.","Ну, мне нравятся телеграммы, ватсап, больше всего их использую.",удовлетворение,"удобство, профессионализм",Преобладание утилитарного подхода к цифровым технологиям.,эпизод,,,,
25,Взрослая жизнь,Отношение к искусственному интеллекту,"Позитивно относится к ИИ и чат-ботам, считает, что полностью людей не заменят, но возможна конкуренция.","Чат-боты тоже хорошая идея, потому что где-то помогает экономить время. Но оператор иногда очень нужен.","прагматизм, умеренный оптимизм","инновации, критическое мышление","Видит плюсы и минусы ИИ, осознает риски для рынка труда.",декларация,,,,
26,"Взрослая жизнь, педагог",Влияние цифровых технологий на детей,"Отмечает, что дети и взрослые проводят слишком много времени за гаджетами, что приводит к конфликтам в семье и на работе.",Потому что даже на уроках очень сложно детей оттащить от компьютера.,беспокойство,"баланс, воспитание",Проблема цифровой зависимости становится актуальной для семей и образовательных учреждений.,декларация,,,,
1,"настоящее, прошедший год",Влияние событий последнего года,"Респондент отмечает, что за последний год на него повлияла экологическая катастрофа в Черном море, однако это не вызвало значимых изменений в жизни, кроме небольшой эко-привычки. Другие события, такие как юбилей школы, были приятными, но незначимыми.","Ну, вот меня затронуло, конечно, что было в Черном море, да, вот экологическая катастрофа. Просто она меня затронула, что много животных умерло, да. Но на мой ужас, конечно, это никак не повлияло, ну, потому что... Ну, только единственное, как бы, больше, что... Меньше страшно мусора выкидывать.","легкая тревога, равнодушие, умеренная рефлексия","экологическая ответственность, эмпатия, умеренная вовлеченность","Респондент демонстрирует чувствительность к общественно значимым событиям, но отмечает слабое влияние их на собственную жизнь. Это отражает типичную дистанцию между личным и общественным в восприятии событий.",эпизод,"экологические движения, школа",,,False
2,"настоящее, прошедший год",Общее ощущение изменений за год,"Респондент оценивает прошедший год как немного улучшившийся, но без существенных изменений. Эмоциональное состояние осталось стабильным.","Ну, мне кажется, что чуть-чуть лучше стало, но не насильно. Это практически не изменилось вот так.","спокойствие, умеренный оптимизм","стабильность, принятие текущего положения",Отсутствие резких изменений и эмоциональных колебаний может свидетельствовать о зрелой адаптации к жизненным обстоятельствам.,декларация,,,,False
3,настоящее и ближайшее будущее,Планы и ожидания на будущее,"Респондент строит планы, связанные с улучшением материального положения, развитием бизнеса, профессиональными успехами учеников и возможностью взять ипотеку. Ожидания разделены на среднесрочную и долгосрочную перспективу.","Я жду, что мы все-таки сможем взять ипотеку, что уровень дохода повысится. Хотелось бы, что проект, который мы сейчас делаем по бизнесу, он разовьется. Ученики Будет больше благодарных учеников, да, будут более высокие у них результаты по экзаменам, по каким-то мероприятиям.","умеренный оптимизм, целеустремленность","развитие, профессионализм, материальное благополучие, ответственность","Планы респондента отражают типичные для среднего класса ценности: стремление к финансовой стабильности, профессиональному росту и улучшению жилищных условий.",узел,"образование, рынок недвижимости",ожидает улучшения жилищных условий через ипотеку,планирует участие в ипотечном рынке,False
4,настоящее и ближайшее будущее,Контроль над жизнью и источники изменений,"Респондент считает, что успехи и изменения в жизни зависят в первую очередь от собственных решений и действий, а не от внешних обстоятельств.","Я думаю, конечно, это будет больше зависеть от моих решений, потому что надеяться на манну небесную, наверное, не приходится.","уверенность, самостоятельность","самостоятельность, активность, вера в личную ответственность","Высокий уровень внутреннего локуса контроля характерен для людей, ориентированных на достижение и самостоятельное управление жизнью.",декларация,,,,False
5,"рефлексия, итог разговора",Жизненные ценности,"Респондент выделяет ключевые ценности: саморазвитие, активность, семья, поддержка, здоровье, материальное благополучие.","Важно саморазвитие, активность, семья тоже важна, поддержка друг друга, хорошее здоровье, материальное благополучие.","уверенность, спокойствие","саморазвитие, семья, здоровье, материальное благополучие, поддержка","Набор ценностей респондента типичен для представителей среднего класса, ориентированных на баланс между личным ростом и семейными отношениями.",декларация,,,,False
6,"рефлексия, самоопределение",Самоидентификация и личные качества,"Респондент определяет себя как активного, инициативного человека, стремящегося к улучшениям и новым опытам.","Я активный, инициативный человек, пробующий что-то новое, стараюсь улучшить какие-то процессы.","уверенность, позитив","инициативность, активность, стремление к развитию",Самоидентификация через активность и инициативу свидетельствует о внутренней мотивации и ориентации на личностный рост.,декларация,,,,False
7,"рефлексия, оценка жизненного пути",Оценка жизненного пути,Респондент воспринимает свой жизненный путь как состоящий из взлетов и падений.,Со смётными падениями.,"принятие, спокойствие","реализм, принятие жизненных трудностей",Краткая ироничная формулировка указывает на зрелое отношение к жизненным трудностям и опытам.,декларация,,,,False
8,"рефлексия, отношение к страхам",Страхи и отношение к ним,"Респондент отмечает, что страхов как таковых уже нет, считает, что нужно больше действовать, чтобы добиться успеха.","Ну, наверное, страхов уже как бы-то каковых нет. Просто надо больше действовать, мне кажется, и потихоньку все раскачается, и все равно должно как-то получиться, я думаю.","уверенность, спокойствие","действие, вера в успех, отсутствие страха","Преодоление страхов через активность — характерная черта зрелой личности, ориентированной на действие.",декларация,,,,False
009,"рефлексия, итог интервью",Рефлексия над интервью и самоощущение,"Респондент отмечает, что было интересно проанализировать свою жизнь в ретроспективе, обычно такой самоанализ не проводится. В целом после разговора чувствует удовлетворение.","Ну, было интересно все равно посмотреть, проанализировать такую ретроспективу, да, сделать, потому что, ну, обычно же ты так не анализируешь никогда, только как-то вспоминаешь события, так, конечно, было интересно.","интерес, удовлетворение","рефлексия, самоанализ","Интервью становится для респондента инструментом саморефлексии, что может способствовать личностному росту.",эпизод,,,,False
