id,life_stage,theme,summary,quote,emotion,values,sociological_note,type,institution,housing_promised,market_participation,collapse_context
11,"Взрослая жизнь, финансовое положение",Доходы и расходы семьи,"Семья тратит более 300 тысяч рублей в месяц, ранее доходы были сопоставимы, но после изменений в бизнесе снизились.",мы месяц сейчас тратим больше 300 тысяч рублей... У нас до прошлого года около того где-то так и получалось. А потом стали налаживать отдел продаж и все порушилось.,"Некоторая растерянность, принятие","Стабильность, достаток",Высокий уровень расходов и нестабильность доходов характерны для предпринимательских семей.,эпизод,,,,
12,"Взрослая жизнь, взаимодействие с государством",Опыт взаимодействия с государственными органами,"Респондент редко сталкивается с государственными органами, отмечает их незаметное, но эффективное присутствие.","Ну, я знаю, что они присутствуют, эти органы. Я знаю, что они кому-то в чем-то помогают. Но в моей жизни как-то так их наличие особо не ощущается.","Безразличие, спокойствие","Автономия, безопасность","Дистанцированное отношение к государству типично для людей, не зависящих от социальных льгот и не имеющих острых проблем с бюрократией.",декларация,Государственные органы,,,
13,"Взрослая жизнь, военный опыт",Отношение к армии и военной службе,"Респондент считает, что армия необходима для мальчиков, чтобы понимать структуру и уметь взаимодействовать с ней. Сам к армии относится нейтрально.","Мальчишке необходимо как спортом заниматься, так и армией, я считаю, необходимо.","Спокойствие, рациональность","Дисциплина, структурированность",Отношение к армии как к обязательному этапу социализации характерно для традиционных взглядов.,декларация,Армия,,,
14,"Взрослая жизнь, опыт взаимодействия с налоговой",Опыт обращения в налоговые органы,"Респондент отмечает положительные изменения в работе налоговой службы, стал проще и человечнее процесс взаимодействия.","Очень стало все для людей, по-людски.","Удовлетворение, удивление","Справедливость, человечность",Позитивная оценка реформ в госорганах отражает тенденцию к улучшению сервисов в России.,эпизод,Налоговая служба,,,
15,"Взрослая жизнь, социальная поддержка",Опыт получения социальных льгот,"Семья респондента имеет неиспользованный материнский капитал, ребенок ездил в лагерь как многодетный.",Интересный капитал лежит у нас неиспользованный.,"Безразличие, легкая ирония","Практичность, забота о детях",Неиспользование социальных льгот может говорить о достаточном уровне дохода или низкой информированности.,эпизод,Социальная поддержка,,,
16,"Взрослая жизнь, бытовые истории",Взаимодействие с представителями власти на бытовом уровне,"Респондент рассказывает историю о том, как чиновник на набережной следил за порядком, что вызвало сначала недоумение, а потом понимание необходимости порядка.","Говорит, сейчас глава города, если ее увидит у вас в руках, он мне бушку снесет. Я, говорит, отвечаю за порядок и за то, чтобы у нас здесь ни веток, ни мусора не было.","Понимание, принятие","Порядок, ответственность",История иллюстрирует восприятие власти как заботящейся о порядке и безопасности на локальном уровне.,эпизод,,,,
17,"Взрослая жизнь, социальные взгляды",Оценка роли государства и социальной защиты,"Респондент считает, что государство обеспечивает базовую защиту и инфраструктуру, отмечает наличие пенсий, социальных выплат, хороших дорог и освещения.",Присутствие государства в полном объеме. И безопасно у нас. И дороги у нас в офигительном состоянии.,"Удовлетворение, благодарность","Безопасность, стабильность, социальная справедливость","Позитивная оценка государства характерна для людей, ощущающих его поддержку и безопасность.",декларация,,,,
18,"Взрослая жизнь, идентичность",Отношение к стране и эмиграции,"Респондент не хочет жить в другой стране, несмотря на опыт путешествий, ощущает себя дома в России.","Я в другом жить-то не хочу государстве, понимаете?... Я тут у себя дома.","Патриотизм, уверенность","Принадлежность, стабильность, дом","Сильная национальная идентичность и привязанность к родине характерны для людей, имеющих устойчивое положение и социальные связи.",декларация,,,,
19,"Взрослая жизнь, политические взгляды",Восприятие власти и политической системы,"Респондент воспринимает власть как сложную систему, где решения принимаются на федеральном уровне и реализуются на местах.","Власть думает законособрание, когда СССР, президент, Дума, все они там продумывают некий курс, ну и дальше все по регионам разбрасывается...","Рациональность, спокойствие","Порядок, структурированность","Восприятие власти как иерархической системы характерно для людей, ориентированных на стабильность и предсказуемость.",декларация,,,,
1,"Зрелость, жизнь в регионе (Геленджик)",Инфраструктурные изменения и качество жизни,"Респондент рассказывает о строительстве объездной дороги и проблемах с водой в Геленджике, отмечая улучшения после реализации инфраструктурных проектов.","Построили у нас теперь двухрядные дороги туда, двухрядные обратно. И что зимой, что летом, то теперь 10 минут можно добираться в нужное место.","Умеренно позитивный, прагматичный","Комфорт, практичность, улучшение условий жизни","Респондент оценивает изменения через призму повседневного опыта, связывает качество жизни с инфраструктурными проектами, отмечает зависимость региона от федеральных решений и ресурсов.",эпизод,местные и федеральные органы власти,False,False,
2,Зрелость,Отношение к политике и государственным институтам,"Респондент дистанцируется от политики, не обсуждает её с друзьями, считает, что ключевые решения принимают немногие, а остальные — для массовки.",Я к ним не отношусь. Обсуждайте понятия не имею чего они там делают и кто в каких чего объемах.,"Безразличие, скепсис","Автономия, недоверие к власти, прагматизм",Демонстрирует типичную для части российского общества политическую апатию и ощущение отчуждённости от принятия решений.,декларация,федеральные органы власти,False,False,
3,Зрелость,Восприятие оппозиции и политической системы,"Оппозицию респондент воспринимает как неэффективную и формальную, сравнивает с бытовым конфликтом, который быстро гасится властью.","Вот вам и оппозиция. Видите, так я и про это и думаю.","Ирония, разочарование","Скепсис, реализм",Видна недоверчивость к возможностям оппозиции и убеждённость в контроле со стороны власти.,декларация,местные органы власти (участковый),False,False,
4,Зрелость,Медиа-потребление и отношение к СМИ,"Респондент получает новости из телеграм-каналов и соцсетей, считает, что СМИ подают информацию так, как удобно власти.",СМИ обожаются как удобно. Законодательным органам.,"Скепсис, недоверие","Критичность, самостоятельность в выборе источников",Показательна тенденция к переходу на альтернативные источники информации и недоверие к официальным СМИ.,декларация,"СМИ, телеграм-каналы",False,False,
5,Зрелость,Внешняя политика и место России в мире,"Респондент затрудняется оценить внешнюю политику, отмечает переменчивость союзников и отсутствие чётких целей у страны в последние десятилетия.","Если задача не стоит, то ничего не происходит в этом направлении.","Ностальгия, разочарование","Прагматизм, историческая память",Видна усталость от перемен и отсутствие веры в стратегические цели государства.,декларация,"государство, внешнеполитические институты",False,False,
6,Зрелость,Бюрократия и коррупция,"Личного опыта столкновения с коррупцией нет, но респондент воспринимает бюрократию как театр и показуху.","Вижу прям какой-то театр, честно. Показушность.","Ирония, отстранённость","Справедливость, честность",Распространённое среди россиян ощущение формальности и неэффективности бюрократических процедур.,декларация,бюрократические органы,False,False,
7,Зрелость,Государственные монополии и социальная сфера,"Респондент считает, что монополии формально государственные, но управляются частниками; государство должно отвечать за образование, медицину, пенсии.","Оно, может, было бы и лучше, если бы эти монополии были действительно государственные.","Скепсис, рациональность","Социальная справедливость, ответственность государства",Отражает запрос на социальное государство и недоверие к приватизации ключевых сфер.,декларация,государственные и частные компании,False,False,
8,"Зрелость, период СВО",Влияние СВО на окружение и отношение к мобилизации,"Некоторых знакомых затронула мобилизация, респондент считает ситуацию несправедливой и трагичной.","Люди мобилизовали, когда все это началось, и они как там заложники. Сидят уже три года и без вариантов.","Сочувствие, возмущение, грусть","Справедливость, гуманизм",Ярко выражено ощущение несправедливости и критика избирательности мобилизации.,эпизод/декларация,"армия, государство",False,False,
9,Зрелость,Отношение к законотворчеству и предпринимательству,"Респондент отмечает разницу в мышлении предпринимателей и наёмных работников, считает, что законы должны обсуждаться с теми, кого они затрагивают.","Вот я про то, чтобы эти все законы и прочее хоть как-то обсуждались с теми, кого эти законы коснутся.","Раздражение, требование справедливости","Участие, справедливость, уважение к опыту","Запрос на инклюзивность в принятии решений, критика оторванности власти от реальных потребностей.",декларация/узел,законодательные органы,,True,
10,Зрелость,Использование цифровых технологий и отношение к ним,"Респондент активно использует интернет, соцсети, мобильные приложения, но не считает себя продвинутым пользователем. Отмечает зависимость от технологий в повседневной жизни.","Телевизор, говорю, в обычном его понимании уже не смотрим. Используем его как проектор потокового телевидения...","Прагматизм, умеренное удовлетворение","Удобство, технологичность","Переход к цифровому потреблению информации и услуг, интеграция технологий в быт.",эпизод,цифровые платформы,,True,
11,Зрелость,Социальные сети и информационное поведение,"Респондент использует ВКонтакте, Телеграм, Инстаграм для новостей и бизнеса, подписан на публичных личностей, фильтрует контент.","В соцсетях какие-нибудь фоточки или по поводу бизнеса. Делаем это, приходите.","Прагматизм, умеренный интерес","Информированность, профессионализм","Соцсети — инструмент для работы и получения информации, а не для личного общения.",эпизод,социальные сети,,True,
12,Зрелость,Влияние технологий на общение и отношения,"Респондент считает, что технологии отдаляют людей, приводит примеры изменения поведения в кафе и дома.","Сейчас ты приходишь в кафе, сидят три человека за столом. Каждый сидит в своем телефоне.","Ностальгия, сожаление","Человеческое общение, близость","Классический мотив цифрового отчуждения, критика современных коммуникаций.",декларация,цифровые технологии,,False,
13,Зрелость,Опасения по поводу искусственного интеллекта и цифрового контроля,"Респондент опасается тотального контроля и потери приватности из-за технологий, приводит примеры с биометрией и возможностями ИИ.","Мы сами за большие деньги отдали все свои отпечатки пальцев, да? ... То есть заплатил 100 штук и еще и пальцы свои отставил. С радостью.","Тревога, ирония","Безопасность, приватность",Отражает распространённые страхи перед цифровым контролем и потерей автономии.,декларация/узел,"цифровые платформы, государство",,False,
14,"Зрелость, последний год",Личные перемены и ощущения за последний год,"Респондент отмечает ухудшение финансового положения, усталость, потерю интереса к жизни, пробует новые сферы деятельности, но без особого успеха.","Год от года кредитное обременение почему-то все тяжелее и тяжелее происходит. Понимаю, что старею.","Усталость, апатия, легкая грусть","Стабильность, самореализация","Типичная для зрелого возраста рефлексия о старении, финансовых трудностях и поиске новых смыслов.",эпизод/перелом,"рынок труда, кредитные организации",,True,
1,"Зрелость, средний возраст",Ответственность за здоровье и самоуправление,"Респондент осознает, что несмотря на наличие государственных программ поддержки, ответственность за здоровье и качество жизни лежит на нем самом. С возрастом пришло понимание необходимости прилагать усилия для поддержания здоровья.","твоя жизнь в твоих руках, твое здоровье тоже. Если ты будешь на него обращать внимание и заниматься, оно будет у тебя в должном состоянии. Если нет, то ни хрена, никто тебе его не принесет.","Осознанность, легкая тревога","Самостоятельность, ответственность, здоровье","Респондент демонстрирует индивидуалистский подход к жизни, характерный для зрелого возраста, когда человек осознает ограниченность внешней поддержки и необходимость личных усилий.",декларация,,,,
2,"Зрелость, рефлексия над прошлым и настоящим",Планы и разочарование в стандартных целях,"Респондент рассказывает о своем опыте постановки целей и разочаровании в них. Отмечает, что многие желания были навязаны обществом и не соответствовали его истинным потребностям. В итоге оставил только те, что действительно важны.","Смотрю, бред написан какой-то сумасшедшего. Ну, как мальчишка, не знаю, в пятом классе или в десятом себе пишет. Они такие общепринятые, они по статусу вроде бы должны быть и радовать, но по факту мне они не нужны.","Разочарование, ирония, принятие","Аутентичность, честность с собой","Проявляется критическое отношение к социальным стандартам успеха и переосмысление личных целей, что типично для зрелого возраста и этапа жизненной рефлексии.",перелом,,,,
3,"Зрелость, текущий этап жизни",Истинные желания и мечты,"Респондент делится своими настоящими желаниями: путешествия, транспорт, недвижимость, проекты, покупки для детей. Отмечает, что интерес и вдохновение — главные движущие силы.","Мотоцикл. Можно машину. Не все-таки важно какая. Просто чтобы в грязь и дождь и снег куда-то можно было поехать... Попутешествовать, в общем. Вот такие интересные для меня темы сейчас остались.","Воодушевление, легкая мечтательность","Свобода, интерес, забота о семье","Респондент уходит от стандартных материальных целей к более личностным и эмоциональным, что отражает зрелую стадию самоопределения.",эпизод,,,"Планирует инвестиции в недвижимость, рассматривает проекты, аренду, сдачу",
4,"Зрелость, рефлексия",Влияние внешних обстоятельств и внутренней мотивации,"Респондент размышляет о том, что его будущее определяется не столько внешними обстоятельствами, сколько внутренним интересом и мотивацией. Интерес — главная движущая сила.",И самая движущая сила у человека – это хотелка под названием интерес. Вот этот интерес бы хотелось с Нептегой. До конца своих дней.,"Осознанность, философская настроенность","Интерес, самопознание, независимость","Проявляется установка на внутренний локус контроля, характерная для зрелых, рефлексирующих личностей.",декларация,,,,
5,"Зрелость, родительство",Будущее детей и родительская позиция,"Респондент с оптимизмом и осторожностью смотрит в будущее, отмечая, что дети вырастут и будут учиться на собственных ошибках. Родительская забота не может полностью оградить от жизненных трудностей.","С оптимизмом, конечно, дети растут, скоро разбегутся, каждый будет своим чем-то интересным заниматься... Сколько бы мы их тут не оберегали, все равно нужно обжечься, чтобы понять, что такое горячо.","Оптимизм, забота, принятие","Семья, самостоятельность детей, опыт","Респондент демонстрирует зрелую родительскую позицию, признавая автономию детей и неизбежность их самостоятельного опыта.",декларация,,,,
6,"Зрелость, рефлексия",Ценности и жизненные принципы,"Респондент подчеркивает важность семьи, взаимоотношений, финансовой стабильности, но отмечает, что деньги могут развивать 'звездную болезнь'. Важны также помощь другим и интересное общение.","семья важна для меня, взаимоотношения тоже важны. Было бы денег побольше, было бы, конечно, получше. Но иногда, исходя из моего предыдущего опыта, деньги развивают звездную болезнь.","Спокойствие, мудрость","Семья, отношения, умеренность, помощь другим, интерес","Респондент демонстрирует зрелое отношение к материальным и нематериальным ценностям, балансируя между личным и общественным.",декларация,,,,
7,"Зрелость, рефлексия",Смысл жизни и след после себя,"Респондент отмечает, что раньше смысл жизни виделся в том, чтобы оставить след и сделать мир лучше. Сейчас этот смысл размывается, но остается стремление к положительному вкладу.","Человек должен оставить после себя след, сделать этот мир чуть лучше, чем он был.","Легкая грусть, философская рефлексия","Польза обществу, вклад, развитие",Проявляется переход от активного поиска смысла к более спокойному принятию жизни и ее конечности.,декларация,,,,
8,"Зрелость, рефлексия",Отношение к прошлому и принятию себя,"Респондент говорит о принятии своих прошлых решений, даже если они привели к нежелательным результатам. Считает, что именно опыт ошибок формирует личность.","Благодаря этому выбору я сейчас такой, какой я есть. То есть вот эти хождения по камушкам, по репейнику, по песочку и по асфальту как раз и дают мне понимание, что такое песочек, что такое камушек, что такое репейник и что такое стеклышки.","Принятие, благодарность, спокойствие","Принятие себя, опыт, развитие","Типичная для зрелого возраста рефлексия, принятие прошлого как части себя и источника мудрости.",декларация,,,,
9,"Зрелость, саморефлексия",Лень и мотивация,"Респондент признает, что хотел бы избавиться от лени, но отмечает, что активность появляется только при наличии интереса.","может быть лень убрать больше результатов и достижений А есть приходит из-за того, что либо интересно, либо не интересно.","Самокритика, принятие","Саморазвитие, интерес","Респондент связывает личную эффективность с внутренней мотивацией, а не с внешним принуждением.",декларация,,,,
10,"Зрелость, саморефлексия",Страхи и отношение к смерти,"Респондент делится страхами, связанными с замкнутыми пространствами и смертью. Отмечает, что с возрастом тема смерти становится ближе из-за ухода знакомых.","У меня есть страх залезть в какую-нибудь трупу и там помереть... Сейчас ты так увидишь, что жизненный цикл.","Страх, тревога, безысходность","Осознанность, принятие конечности жизни","Проявляется экзистенциальная тревога, характерная для зрелого возраста, когда тема смерти становится более актуальной.",декларация,,,,
11,"Зрелость, саморефлексия",Взгляд на себя после интервью,"Респондент отмечает, что интервью позволило взглянуть на себя с новой стороны, увидеть свои достижения и значимость.","Обычный, никчемный человек. А здесь я думаю, ох ты, я какой-то могу ведь, а?","Удивление, легкая гордость","Самоценность, рефлексия",Интервью становится инструментом самопознания и повышения самооценки.,эпизод,,,,
12,"Зрелость, итоговая рефлексия",Переосмысление жизненного пути,"Респондент благодарит за возможность пересмотреть свою жизнь, принять ее как собственный выбор и результат личных усилий.","И заново примем, что это все мое, созданное мною, пройденное мною, выбранное мною.","Благодарность, принятие","Принятие себя, ответственность",Рефлексия над жизненным путем способствует интеграции опыта и укреплению чувства идентичности.,узел,,,,
013,"Зрелость, итоговая рефлексия",Польза интервью и подведение итогов,"Респондент считает, что подобные интервью полезны для каждого, чтобы пересмотреть свои ценности, ошибки и двигаться дальше.","Мне кажется, вот такие сессии надо проводить перед Новым годом каждому человеку в стране.","Воодушевление, благодарность","Рефлексия, развитие, самоанализ",Респондент видит в интервью инструмент личностного роста и общественной пользы.,декларация,Интервью как социальная практика,,,
